"local";"rh";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"clay_0_30cm";"npp";"ocd_clay_0_30cm";"ocs_clay_0_30cm";"ocs_sand_0_30cm";"sand_0_30cm";"soc_clay_0_30cm";"soc_sand_0_30cm"
306;127;2,65000009536743;14,1499996185303;-8,14999961853027;722,700012207031;99,0999984741211;32;34,5;266,799987792969;109,099998474121;259,100006103516;134,5;6,69999980926514;21,7999992370605;860,5;19,3500003814697;-11,5500001907349;30,8999996185303;12,4499998092651;-3,45000004768372;85,3333358764648;807;4,59375;0,65625;0,0992321372032166;564,333312988281;16,84375;2,54695820808411
135;186,165;13,25;21,0499992370605;6,05000019073486;937,5;107,300003051758;51,2000007629395;20,7000007629395;287,5;194,100006103516;212,100006103516;196,100006103516;9,89999961853027;37;583,200012207031;27,1499996185303;0,550000011920929;26,6000003814697;18,1499996185303;7,15000009536743;219,33332824707;1353,59997558594;1,62158048152924;0,273556232452393;0,163191303610802;367,666656494141;2,31610941886902;1,38168632984161
199;227,05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
122;200,57;9,75;20,4500007629395;-2,15000009536743;296,799987792969;62,2999992370605;1,60000002384186;85,6999969482422;161,800003051758;7;161,800003051758;7,90000009536743;11,1000003814697;31;876,400024414062;26,4500007629395;-9,25;35,7000007629395;20,4500007629395;-0,949999988079071;189;519;1,19047617912292;0,201058194041252;0,138014525175095;275,333343505859;0,880070507526398;0,604116201400757
12;196;-2,04999995231628;15,3500003814697;-20,75;579,200012207031;99,3000030517578;21;53,5999984741211;256,700012207031;66,1999969482422;255,300003051758;66,1999969482422;8,69999980926514;18,2000007629395;1392,30004882812;22,25;-25,5499992370605;47,7999992370605;13,5500001907349;-20,75;520,333312988281;521,400024414062;0,75272262096405;0,121076241135597;0,440559446811676;143;1,37860345840454;5,01631689071655
199;265,051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
124;293;8,14999961853027;18,9500007629395;-3,84999990463257;408,700012207031;77;3,20000004768372;77,5999984741211;207,399993896484;14;207,399993896484;14,6000003814697;10,8999996185303;30,2000007629395;880,900024414062;24,6499996185303;-11,5500001907349;36,2000007629395;18,9500007629395;-2,45000004768372;196;690,5;1,2687075138092;0,214285716414452;0,171195656061172;245,33332824707;1,16326534748077;0,92934787273407
88;169,625;-5,44999980926514;9,14999961853027;-18,25;304,799987792969;56,7999992370605;8,30000019073486;57;143,399993896484;31,2999992370605;129,199996948242;31,2999992370605;7,40000009536743;19,1000003814697;1082,19995117188;14,75;-24,0499992370605;38,7999992370605;6,94999980926514;-18,25;208,66667175293;369,299987792969;2,05750799179077;0,373801916837692;0,221590906381607;352;3,46645355224609;2,05492424964905
59;161;-1,35000002384186;16,3500003814697;-18,25;493;102,300003051758;11,8000001907349;68,1999969482422;255,5;46,4000015258789;255,5;69,3000030517578;8,5;18,8999996185303;1386,59997558594;22,4500007629395;-22,4500007629395;44,9000015258789;16,3500003814697;-9,05000019073486;149,66667175293;558,299987792969;2,084632396698;0,374164789915085;0,206388205289841;271,333343505859;5,0534520149231;2,78746914863586
159;173;10,0500001907349;16,1499996185303;4,44999980926514;671,599975585938;68,6999969482422;41,4000015258789;12,1000003814697;193;142,600006103516;170,100006103516;153;6,90000009536743;35,0999984741211;461,399993896484;20,8500003814697;1,25;19,6000003814697;10,6499996185303;6,34999990463257;301,666656494141;1048,09997558594;1,27071833610535;0,198895037174225;0,198895037174225;301,666656494141;1,61436474323273;1,61436474323273
124;298;8,14999961853027;18,9500007629395;-3,84999990463257;408,700012207031;77;3,20000004768372;77,5999984741211;207,399993896484;14;207,399993896484;14,6000003814697;10,8999996185303;30,2000007629395;880,900024414062;24,6499996185303;-11,5500001907349;36,2000007629395;18,9500007629395;-2,45000004768372;196;690,5;1,2687075138092;0,214285716414452;0,171195656061172;245,33332824707;1,16326534748077;0,92934787273407
