"local";"rs";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"npp"
122;727;7,55000019073486;15,6499996185303;0,649999976158142;2610,30004882812;431,700012207031;32,0999984741211;59,0999984741211;1173,40002441406;155,5;155,5;1053,19995117188;11;39,5;596,200012207031;24,6499996185303;-3,15000009536743;27,7999992370605;1,14999997615814;15,6499996185303;1192
122;831;7,55000019073486;15,6499996185303;0,649999976158142;2610,30004882812;431,700012207031;32,0999984741211;59,0999984741211;1173,40002441406;155,5;155,5;1053,19995117188;11;39,5;596,200012207031;24,6499996185303;-3,15000009536743;27,7999992370605;1,14999997615814;15,6499996185303;1192
122;841;7,55000019073486;15,6499996185303;0,649999976158142;2610,30004882812;431,700012207031;32,0999984741211;59,0999984741211;1173,40002441406;155,5;155,5;1053,19995117188;11;39,5;596,200012207031;24,6499996185303;-3,15000009536743;27,7999992370605;1,14999997615814;15,6499996185303;1192
124;1232;9,35000038146973;17,5499992370605;2,34999990463257;2443,5;403;29,7999992370605;59;1096,09997558594;145,199996948242;145,199996948242;984,5;11;39,2000007629395;601,799987792969;26,5499992370605;-1,54999995231628;28,1000003814697;2,84999990463257;17,5499992370605;1348,80004882812
102;181;9,25;18,6499996185303;0,649999976158142;467,100006103516;78,6999969482422;13,1000003814697;53,9000015258789;213,600006103516;47,5999984741211;55,2999992370605;186,600006103516;13,1000003814697;39,5;707,5;29,1499996185303;-3,95000004768372;33,0999984741211;1,25;18,4500007629395;775,200012207031
334;894;7,44999980926514;19,25;-4,75;995,099975585938;111,300003051758;47,4000015258789;23;315,600006103516;166,5;286,200012207031;176,699996948242;8,39999961853027;23,2999992370605;933,299987792969;25,75;-10,3500003814697;36,0999984741211;14,4499998092651;-3,84999990463257;1183,5
334;894;7,44999980926514;19,25;-4,75;995,099975585938;111,300003051758;47,4000015258789;23;315,600006103516;166,5;286,200012207031;176,699996948242;8,39999961853027;23,2999992370605;933,299987792969;25,75;-10,3500003814697;36,0999984741211;14,4499998092651;-3,84999990463257;1183,5
334;1071;7,44999980926514;19,25;-4,75;995,099975585938;111,300003051758;47,4000015258789;23;315,600006103516;166,5;286,200012207031;176,699996948242;8,39999961853027;23,2999992370605;933,299987792969;25,75;-10,3500003814697;36,0999984741211;14,4499998092651;-3,84999990463257;1183,5
334;1071;7,44999980926514;19,25;-4,75;995,099975585938;111,300003051758;47,4000015258789;23;315,600006103516;166,5;286,200012207031;176,699996948242;8,39999961853027;23,2999992370605;933,299987792969;25,75;-10,3500003814697;36,0999984741211;14,4499998092651;-3,84999990463257;1183,5
119;482;8,14999961853027;17,0499992370605;0,25;1064,80004882812;189,399993896484;17;62,2000007629395;511,899993896484;73,1999969482422;73,1999969482422;456,399993896484;11,8000001907349;37,5999984741211;666,900024414062;27,3500003814697;-3,95000004768372;31,2999992370605;0,850000023841858;17,0499992370605;1243,69995117188
119;593;8,14999961853027;17,0499992370605;0,25;1064,80004882812;189,399993896484;17;62,2000007629395;511,899993896484;73,1999969482422;73,1999969482422;456,399993896484;11,8000001907349;37,5999984741211;666,900024414062;27,3500003814697;-3,95000004768372;31,2999992370605;0,850000023841858;17,0499992370605;1243,69995117188
119;872;8,14999961853027;17,0499992370605;0,25;1064,80004882812;189,399993896484;17;62,2000007629395;511,899993896484;73,1999969482422;73,1999969482422;456,399993896484;11,8000001907349;37,5999984741211;666,900024414062;27,3500003814697;-3,95000004768372;31,2999992370605;0,850000023841858;17,0499992370605;1243,69995117188
119;717;8,14999961853027;17,0499992370605;0,25;1064,80004882812;189,399993896484;17;62,2000007629395;511,899993896484;73,1999969482422;73,1999969482422;456,399993896484;11,8000001907349;37,5999984741211;666,900024414062;27,3500003814697;-3,95000004768372;31,2999992370605;0,850000023841858;17,0499992370605;1243,69995117188
113;683;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
113;773;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
113;499;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
113;483;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
113;597;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
113;683;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
118;666;8,35000038146973;17,4500007629395;0,25;1050,19995117188;186,300003051758;17,3999996185303;61,7999992370605;505,600006103516;74,3000030517578;87,3000030517578;446,799987792969;12,1999998092651;38;681,299987792969;27,9500007629395;-4,05000019073486;32;0,75;17,3500003814697;1261
