"local";"rh";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"npp"
32;249;3,04999995231628;15,8500003814697;-10,8500003814697;459,200012207031;95;12,6999998092651;68,4000015258789;235,199996948242;52,0999984741211;235,199996948242;52,0999984741211;10,1000003814697;26,2000007629395;1046,5;22,75;-15,75;38,5;15,8500003814697;-10,8500003814697;763,900024414062
186;722,81;17,4500007629395;26,9500007629395;6,94999980926514;1297,80004882812;195,600006103516;42,7999992370605;44;534,200012207031;177,699996948242;436;188,800003051758;7,40000009536743;25,2999992370605;778,299987792969;30,8500003814697;1,75;29,1000003814697;21,75;8,85000038146973;1692,59997558594
320;431;14,8500003814697;23,25;7,05000019073486;845,599975585938;130,5;31,7999992370605;45,0999984741211;339,200012207031;102,400001525879;112,5;260,799987792969;4,59999990463257;20,6000003814697;646,799987792969;26,1499996185303;3,75;22,3999996185303;9,05000019073486;20,75;1253,80004882812
129;350;10,1499996185303;16,25;4,65000009536743;833,900024414062;96,0999984741211;53,2000007629395;21,3999996185303;271,600006103516;166,300003051758;167,100006103516;231,100006103516;7;35,7999992370605;453,899993896484;20,8500003814697;1,35000002384186;19,5;7,75;14,6499996185303;1240,69995117188
141;478,38;12,4499998092651;16,75;6,65000009536743;1377,40002441406;272,399993896484;20;78,0999984741211;737,299987792969;71,8000030517578;737,299987792969;71,8000030517578;10,3000001907349;48,4000015258789;404;20,3500003814697;-0,850000023841858;21,2000007629395;16,75;6,65000009536743;1624,59997558594
267;442;10,1499996185303;17,1499996185303;3,15000009536743;880;83,6999969482422;47,2999992370605;13,5;247;183,800003051758;225,699996948242;226,800003051758;6,69999980926514;31,2000007629395;546,900024414062;21,9500007629395;0,349999994039536;21,6000003814697;4,25;6,15000009536743;1291,80004882812
292;385;7,84999990463257;15,8500003814697;-0,0500000007450581;819,799987792969;80,9000015258789;51,9000015258789;13,6999998092651;236,699996948242;175,199996948242;229,199996948242;189,300003051758;7,30000019073486;30,2000007629395;616,200012207031;20,9500007629395;-3,15000009536743;24,1000003814697;14,25;3,45000004768372;1217,80004882812
63;160;26,8500003814697;28,25;25,8500003814697;2435,39990234375;436,799987792969;55,2999992370605;66,1999969482422;1172,5;203,399993896484;224,199996948242;1172,5;8,39999961853027;72,5999984741211;94,5;33,8499984741211;22,25;11,6000003814697;25,8500003814697;27,9500007629395;2368,69995117188
97;440;0,949999988079071;14,4499998092651;-13,25;1811,80004882812;189,5;121,099998474121;12,8999996185303;512,400024414062;380,100006103516;501,5;421,5;8,60000038146973;21,5;1072,19995117188;20,0499992370605;-19,6499996185303;39,7000007629395;13,1499996185303;-6,75;693,400024414062
137;533;-1,25;17,25;-21,25;618,900024414062;171,5;4,19999980926514;106,5;417,899993896484;18,6000003814697;417,899993896484;18,6000003814697;10,6000003814697;20,8999996185303;1506,09997558594;23,3500003814697;-27,4500007629395;50,7999992370605;17,25;-21,25;563,700012207031
344;402;-2,54999995231628;9,05000019073486;-13,8500003814697;721,099975585938;155,600006103516;2,70000004768372;97,3000030517578;439,299987792969;11,5;439,299987792969;12,8000001907349;13,8999996185303;35,7000007629395;913,900024414062;15,4499998092651;-23,5499992370605;39;9,05000019073486;-13,4499998092651;496,299987792969
208;476;22,8500003814697;28,75;15,5500001907349;2126,69995117188;356,600006103516;32;69,1999969482422;965,200012207031;113,400001525879;953;135,199996948242;7,09999990463257;33,7000007629395;520,099975585938;31,4500007629395;10,3500003814697;21,1000003814697;27,9500007629395;17,0499992370605;2230,89990234375
326;230,83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;560;7,55000019073486;15,6499996185303;0,649999976158142;2610,30004882812;431,700012207031;32,0999984741211;59,0999984741211;1173,40002441406;155,5;155,5;1053,19995117188;11;39,5;596,200012207031;24,6499996185303;-3,15000009536743;27,7999992370605;1,14999997615814;15,6499996185303;1192
206;587,65;22,8500003814697;28,75;15,4499998092651;2093,19995117188;341,200012207031;33,0999984741211;67;937,099975585938;119;916,700012207031;144,199996948242;7,09999990463257;33,5;521,900024414062;31,4500007629395;10,3500003814697;21,1000003814697;27,8500003814697;16,9500007629395;2214,19995117188
185;588;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;1877,80004882812
220;358;8,75;20,25;-3,54999995231628;1917,90002441406;475,899993896484;29,7000007629395;91,5;1137;102,900001525879;1126,19995117188;102,900001525879;9,30000019073486;26;923,799987792969;24,6499996185303;-11,0500001907349;35,7000007629395;19,75;-3,54999995231628;1296
209;707;12,1499996185303;23,6499996185303;-0,649999976158142;1433,19995117188;398,399993896484;20,5;99,6999969482422;902,099975585938;65,8000030517578;860,599975585938;65,8000030517578;7,30000019073486;20,7000007629395;949,700012207031;27,75;-7,44999980926514;35,2000007629395;23,6499996185303;-0,649999976158142;1598
345;467,0784;-2,95000004768372;8,94999980926514;-14,4499998092651;585;123,900001525879;2,70000004768372;94,4000015258789;348,5;11,1999998092651;348,5;12,3999996185303;13,8999996185303;35,2000007629395;930,200012207031;15,3500003814697;-24,1499996185303;39,5;8,94999980926514;-14,0500001907349;476,899993896484
254;600;9,55000019073486;19,75;-0,949999988079071;2356,69995117188;362,600006103516;64,5;47,7000007629395;959,799987792969;236,399993896484;945,299987792969;236,399993896484;8,89999961853027;26,8999996185303;810,099975585938;24,25;-8,75;33;16,9500007629395;-0,949999988079071;1366,40002441406
195;404,94;4,44999980926514;19,4500007629395;-12,25;844,099975585938;212,899993896484;10,5;90,3000030517578;508;37,5;508;37,5;10,6000003814697;23;1230,69995117188;24,5499992370605;-21,4500007629395;46;19,4500007629395;-12,25;939,400024414062
250;510;9,85000038146973;20,5499992370605;-1,14999997615814;1176,80004882812;184,399993896484;29,2999992370605;54,9000015258789;519,299987792969;107,5;519,299987792969;107,5;8,89999961853027;26,2999992370605;854,400024414062;25,6499996185303;-8,25;33,9000015258789;20,5499992370605;-1,14999997615814;1393
205;510,6;10,0500001907349;22,3500003814697;-3,54999995231628;1331,5;394,200012207031;17,5;107,900001525879;872,299987792969;56,7999992370605;845,099975585938;56,7999992370605;9,69999980926514;24,3999996185303;1001,20001220703;26,8500003814697;-12,9499998092651;39,7999992370605;21,75;-3,54999995231628;1410,80004882812
10;515;16,3500003814697;27,25;5,15000009536743;1024;137;42,5;33,7999992370605;359,399993896484;153,300003051758;289,899993896484;153,300003051758;10,1000003814697;30,5;851,599975585938;33,6500015258789;0,349999994039536;33,2999992370605;20,9500007629395;5,15000009536743;1442,19995117188
254;607;9,55000019073486;19,75;-0,949999988079071;2356,69995117188;362,600006103516;64,5;47,7000007629395;959,799987792969;236,399993896484;945,299987792969;236,399993896484;8,89999961853027;26,8999996185303;810,099975585938;24,25;-8,75;33;16,9500007629395;-0,949999988079071;1366,40002441406
345;481,8514;-2,95000004768372;8,94999980926514;-14,4499998092651;585;123,900001525879;2,70000004768372;94,4000015258789;348,5;11,1999998092651;348,5;12,3999996185303;13,8999996185303;35,2000007629395;930,200012207031;15,3500003814697;-24,1499996185303;39,5;8,94999980926514;-14,0500001907349;476,899993896484
236;536;6,84999990463257;18,3500003814697;-4,84999990463257;3308,69995117188;427,100006103516;156,100006103516;29,2000007629395;1186,80004882812;540,900024414062;1186,80004882812;597;7,59999990463257;21,6000003814697;919,900024414062;23,5499992370605;-11,5500001907349;35,0999984741211;18,3500003814697;-4,34999990463257;1132,69995117188
297;589;13,4499998092651;20,75;6,94999980926514;1370,90002441406;216,5;33,5;48,2999992370605;552,099975585938;120,800003051758;120,800003051758;424,600006103516;6,19999980926514;27,8999996185303;554,799987792969;25,0499992370605;2,95000004768372;22,1000003814697;11,25;20,75;1712,69995117188
298;451;8,35000038146973;16,1499996185303;1,04999995231628;660,700012207031;67,1999969482422;34,4000015258789;20;197,600006103516;117,199996948242;197,600006103516;149,5;6;26,7999992370605;592,5;20,75;-1,45000004768372;22,2000007629395;16,1499996185303;3,54999995231628;1034,5
278;536;8,64999961853027;16,6499996185303;0,75;1253,69995117188;127,199996948242;80;15;375,399993896484;260,700012207031;372,299987792969;281,200012207031;8,19999980926514;33;618,200012207031;21,6499996185303;-3,25;24,8999996185303;15,1499996185303;4,34999990463257;1287,19995117188
120;359;14,8500003814697;24,5499992370605;4,55000019073486;1396,5;143,800003051758;74,9000015258789;17,7999992370605;423,600006103516;262,899993896484;336,799987792969;423,600006103516;9,39999961853027;31,1000003814697;771,599975585938;29,9500007629395;-0,349999994039536;30,2999992370605;4,55000019073486;20,4500007629395;1772,69995117188
106;694;15,3500003814697;24,9500007629395;5,44999980926514;1117;120;80,0999984741211;13,3000001907349;331,399993896484;246,699996948242;331,399993896484;246,699996948242;9,89999961853027;32,2000007629395;752,900024414062;31,1499996185303;0,25;30,8999996185303;24,9500007629395;5,44999980926514;1532,19995117188
129;320;10,1499996185303;16,25;4,65000009536743;833,900024414062;96,0999984741211;53,2000007629395;21,3999996185303;271,600006103516;166,300003051758;167,100006103516;231,100006103516;7;35,7999992370605;453,899993896484;20,8500003814697;1,35000002384186;19,5;7,75;14,6499996185303;1240,69995117188
254;619;9,55000019073486;19,75;-0,949999988079071;2356,69995117188;362,600006103516;64,5;47,7000007629395;959,799987792969;236,399993896484;945,299987792969;236,399993896484;8,89999961853027;26,8999996185303;810,099975585938;24,25;-8,75;33;16,9500007629395;-0,949999988079071;1366,40002441406
92;358;10,5500001907349;20,0499992370605;1,35000002384186;1204,19995117188;119,900001525879;79;11,8999996185303;330,700012207031;268,200012207031;274,600006103516;300,100006103516;4,09999990463257;16,3999996185303;734,599975585938;22,75;-2,34999990463257;25,1000003814697;8,44999980926514;16,6499996185303;1455,40002441406
219;855;19,75;28,1499996185303;10,5500001907349;1743,19995117188;300,399993896484;45,5999984741211;58,5999984741211;805,799987792969;166,899993896484;569,599975585938;236,800003051758;8,60000038146973;29,7000007629395;689,5;33,6500015258789;4,55000019073486;29,1000003814697;23,0499992370605;16,25;2016,90002441406
75;292;23,3500003814697;24,75;21,6499996185303;2899,69995117188;297,700012207031;134,699996948242;23,5;877,900024414062;467,700012207031;848,099975585938;467,700012207031;4,30000019073486;56,7999992370605;123,800003051758;27,0499992370605;19,4500007629395;7,59999990463257;24,0499992370605;21,6499996185303;2436,30004882812
284;370;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;1166,5
238;400;12,3500003814697;22,5499992370605;2,54999995231628;2926,80004882812;346,299987792969;157,5;21,2000007629395;924,200012207031;574,099975585938;734,900024414062;924,200012207031;5,40000009536743;19,1000003814697;781,5;26,3500003814697;-1,95000004768372;28,2999992370605;2,54999995231628;9,94999980926514;1615,80004882812
262;570;9,05000019073486;16,1499996185303;2,25;1106,19995117188;116;72;14,3999996185303;326,899993896484;240,699996948242;257,799987792969;316;6,90000009536743;32,2000007629395;539,400024414062;20,75;-0,75;21,5;3,25;11,6499996185303;1322,30004882812
254;628;9,55000019073486;19,75;-0,949999988079071;2356,69995117188;362,600006103516;64,5;47,7000007629395;959,799987792969;236,399993896484;945,299987792969;236,399993896484;8,89999961853027;26,8999996185303;810,099975585938;24,25;-8,75;33;16,9500007629395;-0,949999988079071;1366,40002441406
245;422;7,65000009536743;18,8500003814697;-3,84999990463257;2496,39990234375;347,5;124;34,2999992370605;919,200012207031;404,299987792969;919,200012207031;404,299987792969;8,60000038146973;24,5;895,599975585938;23,75;-11,5500001907349;35,2999992370605;18,8500003814697;-3,84999990463257;1200,59997558594
48;134;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
299;566;8,85000038146973;17,1499996185303;0,649999976158142;627,099975585938;66,5999984741211;34,9000015258789;15,5;184,800003051758;129;184,800003051758;151,100006103516;6,59999990463257;27,1000003814697;647,299987792969;22,25;-2,04999995231628;24,2999992370605;17,1499996185303;4,34999990463257;991,700012207031
278;502;8,64999961853027;16,6499996185303;0,75;1253,69995117188;127,199996948242;80;15;375,399993896484;260,700012207031;372,299987792969;281,200012207031;8,19999980926514;33;618,200012207031;21,6499996185303;-3,25;24,8999996185303;15,1499996185303;4,34999990463257;1287,19995117188
164;469,25;11,4499998092651;21,8500003814697;0,0500000007450581;1018,29998779297;234,600006103516;13,8000001907349;79,5;549,599975585938;48,0999984741211;549,599975585938;48,0999984741211;8,5;26,8999996185303;842;25,9500007629395;-5,44999980926514;31,3999996185303;21,8500003814697;0,0500000007450581;1436,5
151;461,69;19,8500003814697;23,0499992370605;15,0500001907349;1502,69995117188;285,799987792969;17,8999996185303;73,8000030517578;746;65,9000015258789;658,400024414062;65,9000015258789;9,80000019073486;48,2999992370605;330,5;28,3500003814697;8,14999961853027;20,2000007629395;22,9500007629395;15,0500001907349;1853,30004882812
316;560;5,75;16,25;-4,44999980926514;713,299987792969;91,5;33;32;261,200012207031;108,300003051758;261,200012207031;136,199996948242;6,59999990463257;22;810;21,5499992370605;-8,35000038146973;29,8999996185303;16,25;-0,150000005960464;1042
178;245;3,65000009536743;20,5499992370605;-15,75;717,200012207031;199,199996948242;6,19999980926514;103,800003051758;473,299987792969;23,3999996185303;473,299987792969;23,3999996185303;10,3000001907349;20,2999992370605;1409,59997558594;25,6499996185303;-25,0499992370605;50,7000007629395;20,5499992370605;-15,75;879,099975585938
205;515,46;10,0500001907349;22,3500003814697;-3,54999995231628;1331,5;394,200012207031;17,5;107,900001525879;872,299987792969;56,7999992370605;845,099975585938;56,7999992370605;9,69999980926514;24,3999996185303;1001,20001220703;26,8500003814697;-12,9499998092651;39,7999992370605;21,75;-3,54999995231628;1410,80004882812
121;360;6,65000009536743;18,9500007629395;-5,94999980926514;778;89,9000015258789;34,5;27,7999992370605;263,5;119,300003051758;226,199996948242;128,800003051758;6,90000009536743;19,1000003814697;976,5;24,5499992370605;-11,75;36,2999992370605;14,4499998092651;-5,65000009536743;1116
121;368;6,65000009536743;18,9500007629395;-5,94999980926514;778;89,9000015258789;34,5;27,7999992370605;263,5;119,300003051758;226,199996948242;128,800003051758;6,90000009536743;19,1000003814697;976,5;24,5499992370605;-11,75;36,2999992370605;14,4499998092651;-5,65000009536743;1116
121;414;6,65000009536743;18,9500007629395;-5,94999980926514;778;89,9000015258789;34,5;27,7999992370605;263,5;119,300003051758;226,199996948242;128,800003051758;6,90000009536743;19,1000003814697;976,5;24,5499992370605;-11,75;36,2999992370605;14,4499998092651;-5,65000009536743;1116
121;422;6,65000009536743;18,9500007629395;-5,94999980926514;778;89,9000015258789;34,5;27,7999992370605;263,5;119,300003051758;226,199996948242;128,800003051758;6,90000009536743;19,1000003814697;976,5;24,5499992370605;-11,75;36,2999992370605;14,4499998092651;-5,65000009536743;1116
197;562,7;15,75;26,6499996185303;4,15000009536743;1128,30004882812;219,899993896484;31,5;57,2000007629395;540,099975585938;136,199996948242;540,099975585938;136,199996948242;8,60000038146973;25,8999996185303;874,400024414062;31,25;-1,85000002384186;33,0999984741211;26,6499996185303;4,15000009536743;1542,80004882812
278;546;8,64999961853027;16,6499996185303;0,75;1253,69995117188;127,199996948242;80;15;375,399993896484;260,700012207031;372,299987792969;281,200012207031;8,19999980926514;33;618,200012207031;21,6499996185303;-3,25;24,8999996185303;15,1499996185303;4,34999990463257;1287,19995117188
178;261;3,65000009536743;20,5499992370605;-15,75;717,200012207031;199,199996948242;6,19999980926514;103,800003051758;473,299987792969;23,3999996185303;473,299987792969;23,3999996185303;10,3000001907349;20,2999992370605;1409,59997558594;25,6499996185303;-25,0499992370605;50,7000007629395;20,5499992370605;-15,75;879,099975585938
178;301;3,65000009536743;20,5499992370605;-15,75;717,200012207031;199,199996948242;6,19999980926514;103,800003051758;473,299987792969;23,3999996185303;473,299987792969;23,3999996185303;10,3000001907349;20,2999992370605;1409,59997558594;25,6499996185303;-25,0499992370605;50,7000007629395;20,5499992370605;-15,75;879,099975585938
254;641;9,55000019073486;19,75;-0,949999988079071;2356,69995117188;362,600006103516;64,5;47,7000007629395;959,799987792969;236,399993896484;945,299987792969;236,399993896484;8,89999961853027;26,8999996185303;810,099975585938;24,25;-8,75;33;16,9500007629395;-0,949999988079071;1366,40002441406
204;525,3;19,4500007629395;29,25;8,75;1920,80004882812;294,299987792969;49,4000015258789;49,5999984741211;828,200012207031;216,899993896484;627,400024414062;267;7,69999980926514;25;799,099975585938;33,6500015258789;2,95000004768372;30,7000007629395;23,8500003814697;14,9499998092651;2122,5
204;525,3;19,4500007629395;29,25;8,75;1920,80004882812;294,299987792969;49,4000015258789;49,5999984741211;828,200012207031;216,899993896484;627,400024414062;267;7,69999980926514;25;799,099975585938;33,6500015258789;2,95000004768372;30,7000007629395;23,8500003814697;14,9499998092651;2122,5
204;525,3;19,4500007629395;29,25;8,75;1920,80004882812;294,299987792969;49,4000015258789;49,5999984741211;828,200012207031;216,899993896484;627,400024414062;267;7,69999980926514;25;799,099975585938;33,6500015258789;2,95000004768372;30,7000007629395;23,8500003814697;14,9499998092651;2122,5
10;500;16,3500003814697;27,25;5,15000009536743;1024;137;42,5;33,7999992370605;359,399993896484;153,300003051758;289,899993896484;153,300003051758;10,1000003814697;30,5;851,599975585938;33,6500015258789;0,349999994039536;33,2999992370605;20,9500007629395;5,15000009536743;1442,19995117188
128;543;1,95000004768372;11,1499996185303;-8,35000038146973;1166,69995117188;226,5;5,40000009536743;82,6999969482422;598,299987792969;24,5;598,299987792969;25,1000003814697;11,8000001907349;34,5;770,900024414062;15,6499996185303;-18,5499992370605;34,2000007629395;11,1499996185303;-7,65000009536743;758,799987792969
143;485,45;13,75;21,3500003814697;6,44999980926514;770,700012207031;80,8000030517578;41,2000007629395;18,7999992370605;218,399993896484;155;155;200,100006103516;9,10000038146973;36,0999984741211;581,5;26,9500007629395;1,64999997615814;25,2999992370605;7,34999990463257;21,3500003814697;1168,09997558594
10;530;16,3500003814697;27,25;5,15000009536743;1024;137;42,5;33,7999992370605;359,399993896484;153,300003051758;289,899993896484;153,300003051758;10,1000003814697;30,5;851,599975585938;33,6500015258789;0,349999994039536;33,2999992370605;20,9500007629395;5,15000009536743;1442,19995117188
282;614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;440;16,3500003814697;27,25;5,15000009536743;1024;137;42,5;33,7999992370605;359,399993896484;153,300003051758;289,899993896484;153,300003051758;10,1000003814697;30,5;851,599975585938;33,6500015258789;0,349999994039536;33,2999992370605;20,9500007629395;5,15000009536743;1442,19995117188
10;480;16,3500003814697;27,25;5,15000009536743;1024;137;42,5;33,7999992370605;359,399993896484;153,300003051758;289,899993896484;153,300003051758;10,1000003814697;30,5;851,599975585938;33,6500015258789;0,349999994039536;33,2999992370605;20,9500007629395;5,15000009536743;1442,19995117188
310;505;1,95000004768372;13,8500003814697;-9,14999961853027;835,900024414062;93,6999969482422;40,9000015258789;22;256,700012207031;151,600006103516;247,800003051758;191,800003051758;5;16,6000003814697;892,799987792969;18,0499992370605;-12,1499996185303;30,2000007629395;12,6499996185303;0,349999994039536;758,799987792969
283;604;28,75;31,75;26,3500003814697;891;226,199996948242;0,400000005960464;102,400001525879;558,599975585938;2,09999990463257;149,600006103516;558,599975585938;11,8000001907349;60,7000007629395;210,800003051758;39,1500015258789;19,6499996185303;19,5;26,3500003814697;28,3500003814697;1303,80004882812
165;485;13,25;23,8500003814697;1,85000002384186;1193,90002441406;277,700012207031;16,1000003814697;80;647,200012207031;56,9000015258789;647,200012207031;56,9000015258789;8,39999961853027;26,6000003814697;851,400024414062;27,8500003814697;-3,65000009536743;31,5;23,8500003814697;1,85000002384186;1602,69995117188
81;365;7,94999980926514;12,0500001907349;4,34999990463257;2787,60009765625;478,399993896484;78,0999984741211;56,9000015258789;1273,5;274,799987792969;306,100006103516;1206,80004882812;7,19999980926514;43,2999992370605;305,899993896484;17,9500007629395;1,35000002384186;16,6000003814697;4,94999980926514;12,0500001907349;1226,40002441406
178;187;3,65000009536743;20,5499992370605;-15,75;717,200012207031;199,199996948242;6,19999980926514;103,800003051758;473,299987792969;23,3999996185303;473,299987792969;23,3999996185303;10,3000001907349;20,2999992370605;1409,59997558594;25,6499996185303;-25,0499992370605;50,7000007629395;20,5499992370605;-15,75;879,099975585938
345;423,644;-2,95000004768372;8,94999980926514;-14,4499998092651;585;123,900001525879;2,70000004768372;94,4000015258789;348,5;11,1999998092651;348,5;12,3999996185303;13,8999996185303;35,2000007629395;930,200012207031;15,3500003814697;-24,1499996185303;39,5;8,94999980926514;-14,0500001907349;476,899993896484
315;361;5,94999980926514;16,5499992370605;-4,44999980926514;689,599975585938;79,4000015258789;32,4000015258789;26,2000007629395;232,300003051758;110,699996948242;232,300003051758;140,199996948242;6,59999990463257;21,8999996185303;819,099975585938;21,75;-8,25;30;16,5499992370605;0,150000005960464;1058,30004882812
245;447;7,65000009536743;18,8500003814697;-3,84999990463257;2496,39990234375;347,5;124;34,2999992370605;919,200012207031;404,299987792969;919,200012207031;404,299987792969;8,60000038146973;24,5;895,599975585938;23,75;-11,5500001907349;35,2999992370605;18,8500003814697;-3,84999990463257;1200,59997558594
330;605,9;10,0500001907349;14,75;5,84999990463257;1111,90002441406;120,5;65,0999984741211;19,7000007629395;348,200012207031;221,100006103516;241,100006103516;322,899993896484;5,90000009536743;37,7999992370605;350,600006103516;18,5499992370605;3,04999995231628;15,5;8,05000019073486;11,25;1410,80004882812
262;418;9,05000019073486;16,1499996185303;2,25;1106,19995117188;116;72;14,3999996185303;326,899993896484;240,699996948242;257,799987792969;316;6,90000009536743;32,2000007629395;539,400024414062;20,75;-0,75;21,5;3,25;11,6499996185303;1322,30004882812
239;550;13,6499996185303;23,75;3,95000004768372;2574,30004882812;296,299987792969;140,100006103516;19,8999996185303;792,400024414062;509,899993896484;658,5;792,400024414062;5,69999980926514;20,1000003814697;772,799987792969;27,75;-0,550000011920929;28,2999992370605;3,95000004768372;11,25;1730,19995117188
245;449;7,65000009536743;18,8500003814697;-3,84999990463257;2496,39990234375;347,5;124;34,2999992370605;919,200012207031;404,299987792969;919,200012207031;404,299987792969;8,60000038146973;24,5;895,599975585938;23,75;-11,5500001907349;35,2999992370605;18,8500003814697;-3,84999990463257;1200,59997558594
164;458,49;11,4499998092651;21,8500003814697;0,0500000007450581;1018,29998779297;234,600006103516;13,8000001907349;79,5;549,599975585938;48,0999984741211;549,599975585938;48,0999984741211;8,5;26,8999996185303;842;25,9500007629395;-5,44999980926514;31,3999996185303;21,8500003814697;0,0500000007450581;1436,5
141;550,74;12,4499998092651;16,75;6,65000009536743;1377,40002441406;272,399993896484;20;78,0999984741211;737,299987792969;71,8000030517578;737,299987792969;71,8000030517578;10,3000001907349;48,4000015258789;404;20,3500003814697;-0,850000023841858;21,2000007629395;16,75;6,65000009536743;1624,59997558594
10;595;16,3500003814697;27,25;5,15000009536743;1024;137;42,5;33,7999992370605;359,399993896484;153,300003051758;289,899993896484;153,300003051758;10,1000003814697;30,5;851,599975585938;33,6500015258789;0,349999994039536;33,2999992370605;20,9500007629395;5,15000009536743;1442,19995117188
345;378,8073;-2,95000004768372;8,94999980926514;-14,4499998092651;585;123,900001525879;2,70000004768372;94,4000015258789;348,5;11,1999998092651;348,5;12,3999996185303;13,8999996185303;35,2000007629395;930,200012207031;15,3500003814697;-24,1499996185303;39,5;8,94999980926514;-14,0500001907349;476,899993896484
51;640;7,55000019073486;15,6499996185303;0,649999976158142;2610,30004882812;431,700012207031;32,0999984741211;59,0999984741211;1173,40002441406;155,5;155,5;1053,19995117188;11;39,5;596,200012207031;24,6499996185303;-3,15000009536743;27,7999992370605;1,14999997615814;15,6499996185303;1192
165;679;13,25;23,8500003814697;1,85000002384186;1193,90002441406;277,700012207031;16,1000003814697;80;647,200012207031;56,9000015258789;647,200012207031;56,9000015258789;8,39999961853027;26,6000003814697;851,400024414062;27,8500003814697;-3,65000009536743;31,5;23,8500003814697;1,85000002384186;1602,69995117188
49;619;7,05000019073486;16,1499996185303;-1,14999997615814;1124,80004882812;198,100006103516;19,8999996185303;60,9000015258789;538,900024414062;83;98,0999984741211;473,100006103516;12,5;38,7000007629395;680,5;26,8500003814697;-5,55000019073486;32,4000015258789;-0,550000011920929;16,0499992370605;1149,59997558594
130;605,5;0,75;9,64999961853027;-8,94999980926514;1909,5;396,899993896484;8,30000019073486;88,9000015258789;1089,69995117188;38,2999992370605;1089,69995117188;38,2999992370605;9;29;718,200012207031;13,75;-17,3500003814697;31,1000003814697;9,64999961853027;-8,94999980926514;680,799987792969
254;684;9,55000019073486;19,75;-0,949999988079071;2356,69995117188;362,600006103516;64,5;47,7000007629395;959,799987792969;236,399993896484;945,299987792969;236,399993896484;8,89999961853027;26,8999996185303;810,099975585938;24,25;-8,75;33;16,9500007629395;-0,949999988079071;1366,40002441406
272;420;9,25;17,5499992370605;1,25;1163,59997558594;122;73,8000030517578;13,8999996185303;335,299987792969;242,5;318,100006103516;264,600006103516;8,5;33,2000007629395;631,700012207031;22,5499992370605;-2,95000004768372;25,5;15,9499998092651;2,45000004768372;1339,90002441406
96;570;8,64999961853027;20,75;-3,84999990463257;1179,59997558594;113,900001525879;83,6999969482422;8,39999961853027;315,5;261,799987792969;314;266,200012207031;9,80000019073486;26;951,299987792969;27,1499996185303;-10,5500001907349;37,7000007629395;15,5500001907349;-2,75;1287,19995117188
309;561;3,95000004768372;14,9499998092651;-6,44999980926514;723,400024414062;96,5999984741211;34,5999984741211;33,7999992370605;267,899993896484;107,699996948242;267,899993896484;140;5,69999980926514;18,7999992370605;829,799987792969;20,1499996185303;-10,0500001907349;30,2000007629395;14,9499998092651;-2,45000004768372;901,5
51;648;7,55000019073486;15,6499996185303;0,649999976158142;2610,30004882812;431,700012207031;32,0999984741211;59,0999984741211;1173,40002441406;155,5;155,5;1053,19995117188;11;39,5;596,200012207031;24,6499996185303;-3,15000009536743;27,7999992370605;1,14999997615814;15,6499996185303;1192
276;606;8,35000038146973;15,0500001907349;1,75;1134,59997558594;135;61,0999984741211;26,7999992370605;390,799987792969;193,800003051758;217;390,799987792969;9,69999980926514;40,7999992370605;514,099975585938;21,4500007629395;-2,34999990463257;23,7999992370605;1,75;14,75;1261
281;322;15,6499996185303;22,8500003814697;8,85000038146973;918,900024414062;139,699996948242;29,3999996185303;45,5999984741211;384,799987792969;118,400001525879;181,600006103516;217,800003051758;4,69999980926514;23,5;551,700012207031;26,1499996185303;6,15000009536743;20;16,8500003814697;22,75;1333,80004882812
217;487;20,5499992370605;28,75;11,3500003814697;1583,80004882812;252,199996948242;41,5;55,5;702,400024414062;144,399993896484;503,899993896484;221,600006103516;9;31,2000007629395;682,099975585938;33,9500007629395;5,05000019073486;28,8999996185303;24,0499992370605;16,8500003814697;1911,30004882812
324;411;5,44999980926514;17,6499996185303;-6,94999980926514;645,700012207031;79,8000030517578;30,7999992370605;28,8999996185303;228,100006103516;107,599998474121;228,100006103516;127,599998474121;7;20,7000007629395;964,700012207031;22,9500007629395;-10,8500003814697;33,7999992370605;17,6499996185303;-1,04999995231628;1015,5
